1.3.2	TRUE							Coins (Copper)	64	Bars (Copper)	1							Copper Nugget	4			64	0	0	0	64				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN24*16+AM24*9*16+(AL24+AK24+AV24+AU24)*9*9*16	#REF!-BA24	
1.3.2	TRUE					Bars (Copper)	1			Bars (Copper)	1							Copper Nugget	4			64	0	0	64	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN25*16+AM25*9*16+(AL25+AK25+AV25+AU25)*9*9*16	#REF!-BA25	
1.3.2	TRUE					Bars (Copper)	4			Bars (Copper)	1					Copper Ingot	1	Copper Nugget	7			256	0	0	256	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	1	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN26*16+AM26*9*16+(AL26+AK26+AV26+AU26)*9*9*16	#REF!-BA26	
1.3.2	TRUE					Bars (Copper)	16			Bars (Copper)	1					Copper Ingot	7	Copper Nugget	1			1024	0	0	1024	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN27*16+AM27*9*16+(AL27+AK27+AV27+AU27)*9*9*16	#REF!-BA27	
1.3.2	TRUE					Bars (Copper)	32			Bars (Copper)	1			Block of Copper	1	Copper Ingot	5	Copper Nugget	2			2048	0	0	2048	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	1	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN28*16+AM28*9*16+(AL28+AK28+AV28+AU28)*9*9*16	#REF!-BA28	
1.3.2	TRUE					Bars (Copper)	64			Bars (Copper)	1			Block of Copper	3	Copper Ingot	1	Copper Nugget	4			4096	0	0	4096	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN29*16+AM29*9*16+(AL29+AK29+AV29+AU29)*9*9*16	#REF!-BA29	
1.3.2	TRUE			Stacks (Copper)	1					Bars (Copper)	1			Block of Copper	3	Copper Ingot	1	Copper Nugget	4			4096	0	4096	0	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	1	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN30*16+AM30*9*16+(AL30+AK30+AV30+AU30)*9*9*16	#REF!-BA30	
1.3.2	TRUE			Stacks (Copper)	4					Bars (Copper)	1			Block of Copper	12	Copper Ingot	5	Copper Nugget	7			16384	0	16384	0	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN31*16+AM31*9*16+(AL31+AK31+AV31+AU31)*9*9*16	#REF!-BA31	
1.3.2	TRUE			Stacks (Copper)	16					Bars (Copper)	1			Block of Copper	50	Copper Ingot	5	Copper Nugget	1			65536	0	65536	0	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN32*16+AM32*9*16+(AL32+AK32+AV32+AU32)*9*9*16	#REF!-BA32	
1.3.2	TRUE			Stacks (Copper)	32					Bars (Copper)	1	Block of Copper	64	Block of Copper	37	Copper Ingot	1	Copper Nugget	2			131072	0	131072	0	0				IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>64,64,"")	IF(IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64))<>0,IF(MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)=0,IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>=64, 64,MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)), MOD(_xlfn.FLOOR.MATH(#REF!/9/9/16),64)),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16/9),9),"")	IF(MOD(_xlfn.FLOOR.MATH(#REF!/16),9)<>0,MOD(_xlfn.FLOOR.MATH(#REF!/16),9),"")	16	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>192,64,0)	IF(_xlfn.FLOOR.MATH(#REF!/9/9/16)>128,64,0)	AN33*16+AM33*9*16+(AL33+AK33+AV33+AU33)*9*9*16	#REF!-BA33	
																														
																														
																														
